Ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez,Gene stable ID,Gene name,Gene type,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp)
ENSMUSG00000028807,30.3113263096699,0.370413265309207,0.282978704569535,1.30897929535961,0.190541364253712,0.477073959973369,Zbtb8a,73680,ENSMUSG00000028821,Syf2,protein_coding,"SYF2 homolog, RNA splicing factor (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915842]",4,134658209,134664859
ENSMUSG00000028809,872.812151367781,0.090689869754914,0.144148103794483,0.629143688800885,0.529254990575825,0.777159283195667,Srrm1,51796,ENSMUSG00000028822,Tmem50a,protein_coding,transmembrane protein 50A [Source:MGI Symbol;Acc:MGI:1919067],4,134625160,134642335
ENSMUSG00000028811,398.973546873241,0.153047380042971,0.169692562121116,0.901909772178083,0.36710479982245,0.658740540453479,Yars,107271,ENSMUSG00000028826,Maco1,protein_coding,macoilin 1 [Source:MGI Symbol;Acc:MGI:1913396],4,134530070,134580656
ENSMUSG00000028820,809.460313664547,-0.059772013828324,0.1252164482574,-0.477349538819805,0.633113240508721,0.838201913131571,Sfpq,71514,ENSMUSG00000028830,AU040320,protein_coding,expressed sequence AU040320 [Source:MGI Symbol;Acc:MGI:2140475],4,126647337,126763863
ENSMUSG00000028821,395.37938269555,0.188705612601031,0.106243767955076,1.77615700415316,0.075707042760785,0.289383346460139,Syf2,68592,ENSMUSG00000028832,Stmn1,protein_coding,stathmin 1 [Source:MGI Symbol;Acc:MGI:96739],4,134195631,134201154
ENSMUSG00000028822,718.628191907767,0.053184996143214,0.117490999965291,0.452672938003129,0.650784269084966,0.849009504449274,Tmem50a,71817,ENSMUSG00000028833,Ncdn,protein_coding,neurochondrin [Source:MGI Symbol;Acc:MGI:1347351],4,126637543,126647231
ENSMUSG00000028826,481.725381769931,0.065862884256425,0.092722897522395,0.710319522106371,0.477506016426363,0.742840956481887,Maco1,66146,ENSMUSG00000028837,Psmb2,protein_coding,"proteasome (prosome, macropain) subunit, beta type 2 [Source:MGI Symbol;Acc:MGI:1347045]",4,126571423,126603507
ENSMUSG00000028830,367.984725552094,-0.0190663563115,0.150067851461496,-0.127051571178066,0.89889958133899,0.966780033083527,AU040320,100317,ENSMUSG00000028838,Extl1,protein_coding,exostosin-like glycosyltransferase 1 [Source:MGI Symbol;Acc:MGI:1888742],4,134083683,134111161
ENSMUSG00000028832,52.6527706990318,-0.01361798138337,0.295386398635176,-0.046102262820128,0.963228742458254,0.988040474009375,Stmn1,16765,ENSMUSG00000028840,Zfp593,protein_coding,zinc finger protein 593 [Source:MGI Symbol;Acc:MGI:1915290],4,133970600,133972903
ENSMUSG00000028833,105.535221736814,0.230654949360157,0.202387901217528,1.13966767762588,0.254424778030878,0.548753775975387,Ncdn,26562,ENSMUSG00000028842,Ago3,protein_coding,argonaute RISC catalytic subunit 3 [Source:MGI Symbol;Acc:MGI:2446634],4,126225497,126323349
ENSMUSG00000028837,559.150907762661,0.105424690081726,0.125868065566737,0.837580919409847,0.402266112741546,0.686010547586506,Psmb2,26445,ENSMUSG00000028843,Sh3bgrl3,protein_coding,SH3 domain binding glutamic acid-rich protein-like 3 [Source:MGI Symbol;Acc:MGI:1920973],4,133854717,133856100
ENSMUSG00000028838,134.228457861846,-0.132319312413081,0.33464666431736,-0.395400063774719,0.692547661997502,0.870526895378042,Extl1,56219,ENSMUSG00000028847,Trappc3,protein_coding,trafficking protein particle complex 3 [Source:MGI Symbol;Acc:MGI:1351486],4,126156118,126169676
ENSMUSG00000028840,45.1644455561833,0.206098602642675,0.239691307466603,0.859850133160924,0.38987165989827,0.676504441215874,Zfp593,68040,ENSMUSG00000028848,Gpn2,protein_coding,GPN-loop GTPase 2 [Source:MGI Symbol;Acc:MGI:2140368],4,133311673,133319046
ENSMUSG00000028842,294.914709851486,-0.062859418785434,0.272387369990997,-0.23077214919147,0.817491818985075,0.933284250911298,Ago3,214150,ENSMUSG00000028849,Map7d1,protein_coding,MAP7 domain containing 1 [Source:MGI Symbol;Acc:MGI:2384297],4,126125960,126150136
ENSMUSG00000028843,57.5660544273256,-0.405707394117074,0.261998975557394,-1.54850755906181,0.121500143205505,0.376683746854344,Sh3bgrl3,73723,ENSMUSG00000028850,Gpatch3,protein_coding,G patch domain containing 3 [Source:MGI Symbol;Acc:MGI:2442492],4,133302056,133311554
ENSMUSG00000028847,351.487857276273,-0.063232778724391,0.106253420711858,-0.595112875432672,0.551768022703022,0.790077790077869,Trappc3,27096,ENSMUSG00000028851,Nudc,protein_coding,nudC nuclear distribution protein [Source:MGI Symbol;Acc:MGI:106014],4,133259853,133273307
ENSMUSG00000028848,69.0613818373623,0.134117717945285,0.20854894155808,0.643099489948422,0.520159545451269,0.770708659740058,Gpn2,100210,ENSMUSG00000028854,Slc9a1,protein_coding,"solute carrier family 9 (sodium/hydrogen exchanger), member 1 [Source:MGI Symbol;Acc:MGI:102462]",4,133097017,133151013
ENSMUSG00000028849,411.176480035069,0.11612132684468,0.13342754208316,0.870295030783867,0.384139193862837,0.672243589259965,Map7d1,245877,ENSMUSG00000028857,Tmem222,protein_coding,transmembrane protein 222 [Source:MGI Symbol;Acc:MGI:1098568],4,132993356,133005103
ENSMUSG00000028850,45.7430848248038,0.07740707878845,0.25051754238049,0.30898865625499,0.757330155888074,0.903987530196889,Gpatch3,242691,ENSMUSG00000028859,Csf3r,protein_coding,colony stimulating factor 3 receptor (granulocyte) [Source:MGI Symbol;Acc:MGI:1339755],4,125918343,125938233
ENSMUSG00000028851,551.102012730671,-0.043465676633511,0.119595485299358,-0.363439109132861,0.716276891286718,0.883258494179579,Nudc,18221,ENSMUSG00000028860,Sytl1,protein_coding,synaptotagmin-like 1 [Source:MGI Symbol;Acc:MGI:1933365],4,132980401,132990424
ENSMUSG00000028854,154.100778149347,0.036081771433955,0.201054456281818,0.179462679421435,0.857574419065025,0.950820036342279,Slc9a1,20544,ENSMUSG00000028861,Mrps15,protein_coding,mitochondrial ribosomal protein S15 [Source:MGI Symbol;Acc:MGI:1913657],4,125940718,125949325
ENSMUSG00000028857,177.796216146874,-0.282181633156831,0.143061752975456,-1.97244635472377,0.048558674563773,0.226179440581364,Tmem222,52174,ENSMUSG00000028862,Map3k6,protein_coding,mitogen-activated protein kinase kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1855691],4,132968129,132980240
ENSMUSG00000028859,41.8566223448431,-0.176367972196546,0.353950831615692,-0.49828381922843,0.618284010959849,0.828762809647022,Csf3r,12986,ENSMUSG00000028863,Meaf6,protein_coding,MYST/Esa1-associated factor 6 [Source:MGI Symbol;Acc:MGI:1917338],4,124978927,125007031
ENSMUSG00000028860,48.4405903263507,0.153712838089,0.260997789662087,0.588943064567755,0.555899467774464,0.792628383168265,Sytl1,269589,ENSMUSG00000028864,Hgf,protein_coding,hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079],5,16758493,16825150
ENSMUSG00000028861,195.177405731575,0.016418109804996,0.117259182504739,0.140015557453957,0.888647698403037,0.962388511164479,Mrps15,66407,ENSMUSG00000028868,Wasf2,protein_coding,"WASP family, member 2 [Source:MGI Symbol;Acc:MGI:1098641]",4,132857816,132927067
ENSMUSG00000028862,9.99673235865008,-0.503390624264698,0.618294017594476,-0.814160593406971,0.415552957178889,0.696901681425014,Map3k6,53608,ENSMUSG00000028869,Gnl2,protein_coding,guanine nucleotide binding protein-like 2 (nucleolar) [Source:MGI Symbol;Acc:MGI:2385207],4,124910378,124949173
ENSMUSG00000028863,137.913096674585,0.191461518276074,0.191945957202072,0.997476170204053,0.318533434994852,0.614928599883337,Meaf6,70088,ENSMUSG00000028871,Rspo1,protein_coding,R-spondin 1 [Source:MGI Symbol;Acc:MGI:2183426],4,124880223,124902892
ENSMUSG00000028864,174.955400408268,-0.128492622886812,0.302350982116597,-0.424978354584148,0.670852453969104,0.860152240776653,Hgf,15234,ENSMUSG00000028873,Cdca8,protein_coding,cell division cycle associated 8 [Source:MGI Symbol;Acc:MGI:1196274],4,124812258,124833104
ENSMUSG00000028868,484.177859277228,-0.278507957761566,0.116103345798094,-2.39879355626751,0.016449185621968,0.116344344162046,Wasf2,242687,ENSMUSG00000028874,Fgr,protein_coding,"FGR proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:95527]",4,132701406,132729221
ENSMUSG00000028869,329.063753560752,0.136406246560753,0.138060855158283,0.988015367602695,0.323145121994736,0.618794412458081,Gnl2,230737,ENSMUSG00000028878,Fam76a,protein_coding,"family with sequence similarity 76, member A [Source:MGI Symbol;Acc:MGI:2385211]",4,132626524,132649869
ENSMUSG00000028871,5.4917212438959,0.085293108113558,0.783833855312839,0.10881528979061,0.913348996333824,0.972443547633501,Rspo1,192199,ENSMUSG00000028879,Stx12,protein_coding,syntaxin 12 [Source:MGI Symbol;Acc:MGI:1931027],4,132580812,132611820
ENSMUSG00000028873,8.65829677442083,-0.079659689997626,0.438396803774554,-0.18170682202006,0.855812811906678,0.950179737914874,Cdca8,52276,ENSMUSG00000028882,Ppp1r8,protein_coding,"protein phosphatase 1, regulatory subunit 8 [Source:MGI Symbol;Acc:MGI:2140494]",4,132554240,132570480
ENSMUSG00000028874,53.0176736316975,-0.824561984234511,0.370613825197561,-2.22485489793849,0.026090980619638,0.154171911166889,Fgr,14191,ENSMUSG00000028883,Sema3a,protein_coding,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A [Source:MGI Symbol;Acc:MGI:107558]",5,13175381,13652533
ENSMUSG00000028878,189.074401473532,-0.104699686054368,0.129427952451494,-0.808941840392679,0.418548600654156,0.699039504906359,Fam76a,230789,ENSMUSG00000028884,Rpa2,protein_coding,replication protein A2 [Source:MGI Symbol;Acc:MGI:1339939],4,132495643,132506063
ENSMUSG00000028879,325.548735009916,-0.071020882969096,0.101320807448946,-0.700950621666553,0.483333831307344,0.746250721457694,Stx12,100226,ENSMUSG00000028885,Smpdl3b,protein_coding,"sphingomyelin phosphodiesterase, acid-like 3B [Source:MGI Symbol;Acc:MGI:1916022]",4,132460277,132484563
ENSMUSG00000028882,146.661041930737,0.002224599778722,0.144384180902987,0.01540750354235,0.987707077176847,0.995590326781233,Ppp1r8,100336,ENSMUSG00000028886,Eya3,protein_coding,EYA transcriptional coactivator and phosphatase 3 [Source:MGI Symbol;Acc:MGI:109339],4,132366298,132452076
ENSMUSG00000028883,6.40178558011752,-0.834406645294418,0.604838000313206,-1.37955393818235,0.167724028010531,0.44765998298938,Sema3a,20346,ENSMUSG00000028889,Yrdc,protein_coding,yrdC domain containing (E.coli) [Source:MGI Symbol;Acc:MGI:2387201],4,124744472,124749035
ENSMUSG00000028884,61.4364908198811,0.327909372985224,0.229667111808823,1.42775937922788,0.153361128429021,0.426462243673252,Rpa2,19891,ENSMUSG00000028890,Mtf1,protein_coding,metal response element binding transcription factor 1 [Source:MGI Symbol;Acc:MGI:101786],4,124695897,124743593
ENSMUSG00000028885,5.7227779084569,-0.176395589903586,0.540494989700643,-0.326359343314697,0.744152494295434,0.897629072511768,Smpdl3b,100340,ENSMUSG00000028893,Sesn2,protein_coding,sestrin 2 [Source:MGI Symbol;Acc:MGI:2651874],4,132219343,132237812
ENSMUSG00000028886,271.894843590362,0.190011855251469,0.163130735677788,1.16478267851851,0.244106972042503,0.537605700394758,Eya3,14050,ENSMUSG00000028894,Inpp5b,protein_coding,inositol polyphosphate-5-phosphatase B [Source:MGI Symbol;Acc:MGI:103257],4,124635643,124695304
ENSMUSG00000028889,123.07217085195,0.165227946940132,0.16102696299904,1.02608869882938,0.304849776729244,0.604001030406614,Yrdc,230734,ENSMUSG00000028896,Rcc1,protein_coding,regulator of chromosome condensation 1 [Source:MGI Symbol;Acc:MGI:1913989],4,132059230,132080916
ENSMUSG00000028890,291.920252812463,0.098327928687315,0.157948137742889,0.622533004139468,0.533591448853284,0.779696626413809,Mtf1,17764,ENSMUSG00000028898,Trnau1ap,protein_coding,tRNA selenocysteine 1 associated protein 1 [Source:MGI Symbol;Acc:MGI:1919037],4,132039074,132056849
ENSMUSG00000028893,112.030173898658,-0.070605706933449,0.188868466692239,-0.373835337205871,0.708526827221076,0.879213258902145,Sesn2,230784,ENSMUSG00000028899,Taf12,protein_coding,TATA-box binding protein associated factor 12 [Source:MGI Symbol;Acc:MGI:1913714],4,132001686,132023077
ENSMUSG00000028894,533.159377135932,-0.392699729118404,0.192629650293662,-2.03862556215898,0.041487412034271,0.206870601510761,Inpp5b,16330,ENSMUSG00000028901,Gmeb1,protein_coding,glucocorticoid modulatory element binding protein 1 [Source:MGI Symbol;Acc:MGI:2135604],4,131948336,131988913
ENSMUSG00000028896,76.2617044599613,0.153166520080485,0.233094410739517,0.65710078416101,0.511116114736128,0.764196852314768,Rcc1,100088,ENSMUSG00000028902,Sf3a3,protein_coding,"splicing factor 3a, subunit 3 [Source:MGI Symbol;Acc:MGI:1922312]",4,124608569,124626253
ENSMUSG00000028898,137.810507716686,-0.184544849815207,0.162682704583805,-1.13438518425996,0.256633011035147,0.551028630100424,Trnau1ap,71787,ENSMUSG00000028906,Epb41,protein_coding,erythrocyte membrane protein band 4.1 [Source:MGI Symbol;Acc:MGI:95401],4,131650724,131802632
ENSMUSG00000028899,171.925925714684,0.070126376747616,0.190592630682618,0.367938553009389,0.712919052455015,0.881337863880077,Taf12,66464,ENSMUSG00000028907,Utp11,protein_coding,UTP11 small subunit processome component [Source:MGI Symbol;Acc:MGI:1914455],4,124571953,124587393
ENSMUSG00000028901,111.032437507477,0.060740549303039,0.195487416096688,0.310713346750652,0.756018549908029,0.903262956860936,Gmeb1,56809,ENSMUSG00000028909,Ptpru,protein_coding,"protein tyrosine phosphatase, receptor type, U [Source:MGI Symbol;Acc:MGI:1321151]",4,131495768,131565599
ENSMUSG00000028902,208.830000624242,-0.050254620059473,0.118084303519281,-0.425582558915348,0.670412051355756,0.859985140634314,Sf3a3,75062,ENSMUSG00000028910,Mecr,protein_coding,mitochondrial trans-2-enoyl-CoA reductase [Source:MGI Symbol;Acc:MGI:1349441],4,131570781,131595097
ENSMUSG00000028906,1648.31909504778,-0.06094720437179,0.105484034894348,-0.577786054854974,0.563408571355099,0.7961628879753,Epb41,269587,ENSMUSG00000028911,Srsf4,protein_coding,serine and arginine-rich splicing factor 4 [Source:MGI Symbol;Acc:MGI:1890577],4,131600928,131629017
ENSMUSG00000028907,253.101761631916,-0.091382021756285,0.105904969887272,-0.862868115193788,0.388209983143138,0.67553514117972,Utp11,67205,ENSMUSG00000028914,Casp9,protein_coding,caspase 9 [Source:MGI Symbol;Acc:MGI:1277950],4,141520923,141543287
ENSMUSG00000028909,11.676641250613,0.479771753726328,0.595084079357981,0.806225154341114,0.420113037258406,0.699727841056024,Ptpru,19273,ENSMUSG00000028917,Plekhm2,protein_coding,"pleckstrin homology domain containing, family M (with RUN domain) member 2 [Source:MGI Symbol;Acc:MGI:1916832]",4,141353045,141392210
ENSMUSG00000028910,216.161890818435,0.204390004875145,0.164273775256842,1.2442034923443,0.213424678763824,0.502923954746145,Mecr,26922,ENSMUSG00000028919,Arhgef19,protein_coding,Rho guanine nucleotide exchange factor (GEF) 19 [Source:MGI Symbol;Acc:MGI:1925912],4,140966810,140984875
ENSMUSG00000028911,398.079979965287,-0.002676901661348,0.099627675132118,-0.026869056793693,0.978564173704275,0.99268524925599,Srsf4,57317,ENSMUSG00000028920,Fbxo42,protein_coding,F-box protein 42 [Source:MGI Symbol;Acc:MGI:1924992],4,140875224,140931373
ENSMUSG00000028914,275.059805379932,0.279429086513689,0.170820352076677,1.63580675906967,0.101880036984598,0.342451149577006,Casp9,12371,ENSMUSG00000028923,Necap2,protein_coding,NECAP endocytosis associated 2 [Source:MGI Symbol;Acc:MGI:1913397],4,140793823,140805668
ENSMUSG00000028917,170.525134069628,-0.149985863071626,0.232721179794096,-0.644487378434262,0.519259439568764,0.770026259546545,Plekhm2,69582,ENSMUSG00000028926,Cdk14,protein_coding,cyclin-dependent kinase 14 [Source:MGI Symbol;Acc:MGI:894318],5,4853391,5470312
ENSMUSG00000028919,874.243477345138,-0.051106877473087,0.133694039452154,-0.382267434528203,0.702263007257466,0.875141932169177,Arhgef19,213649,ENSMUSG00000028927,Padi2,protein_coding,"peptidyl arginine deiminase, type II [Source:MGI Symbol;Acc:MGI:1338892]",4,140633655,140679897
ENSMUSG00000028920,188.778647566904,-0.067256437831524,0.145152853454725,-0.463349057430019,0.643114187322101,0.844604631303617,Fbxo42,213499,ENSMUSG00000028931,Kcnab2,protein_coding,"potassium voltage-gated channel, shaker-related subfamily, beta member 2 [Source:MGI Symbol;Acc:MGI:109239]",4,152475199,152562367
ENSMUSG00000028923,92.4322906734806,-0.171593682396074,0.224519975377131,-0.764269112838824,0.444706887840188,0.720452283854379,Necap2,66147,ENSMUSG00000028932,Psmc2,protein_coding,"proteasome (prosome, macropain) 26S subunit, ATPase 2 [Source:MGI Symbol;Acc:MGI:109555]",5,21990281,22008785
ENSMUSG00000028926,36.17306743484,-0.212066150254088,0.419138986893185,-0.505956632252233,0.612887094540057,0.826279802098917,Cdk14,18647,ENSMUSG00000028933,Xrcc2,protein_coding,X-ray repair complementing defective repair in Chinese hamster cells 2 [Source:MGI Symbol;Acc:MGI:1927345],5,25894810,25910823
ENSMUSG00000028927,9.97061562870896,-0.628795258648093,0.503736054250011,-1.24826335804825,0.211934628211093,0.501584779199506,Padi2,18600,ENSMUSG00000028936,Rpl22,protein_coding,ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:99262],4,152410199,152418528
ENSMUSG00000028931,9.35599050845382,-0.1361475374144,0.564027899016434,-0.241384402530119,0.809257200376693,0.928883550165992,Kcnab2,16498,ENSMUSG00000028937,Acot7,protein_coding,acyl-CoA thioesterase 7 [Source:MGI Symbol;Acc:MGI:1917275],4,152262591,152356312
ENSMUSG00000028932,939.814358884073,0.253594529178335,0.092056837117768,2.75476039714369,0.00587351309104,0.058275726012196,Psmc2,19181,ENSMUSG00000028943,Espn,protein_coding,espin [Source:MGI Symbol;Acc:MGI:1861630],4,152204788,152236828
ENSMUSG00000028933,25.6523266717886,0.306630423587775,0.33777230344948,0.907802150905595,0.363982761789081,0.656028363594644,Xrcc2,57434,ENSMUSG00000028944,Prkag2,protein_coding,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336153]",5,25067742,25305640
ENSMUSG00000028936,1259.97201312992,-0.213732309187717,0.159495497421158,-1.34005230645066,0.180228340168906,0.465242393520823,Rpl22,19934,ENSMUSG00000028945,Rheb,protein_coding,Ras homolog enriched in brain [Source:MGI Symbol;Acc:MGI:97912],5,25007821,25047622
ENSMUSG00000028937,176.012341202433,-0.159315862881244,0.173674096981109,-0.917326565392034,0.358971540732476,0.650830586440621,Acot7,70025,ENSMUSG00000028948,Nol9,protein_coding,nucleolar protein 9 [Source:MGI Symbol;Acc:MGI:1921285],4,152123778,152145951
ENSMUSG00000028943,11.6146849146589,-1.22424427260072,0.555886908229928,-2.20232614669591,0.027642278535348,0.160180391677624,Espn,56226,ENSMUSG00000028949,Smarcd3,protein_coding,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3 [Source:MGI Symbol;Acc:MGI:1914243]",5,24795816,24829409
ENSMUSG00000028944,498.743881393586,-0.130728817898167,0.176497948344809,-0.740681798990508,0.458886397691825,0.731078975096729,Prkag2,108099,ENSMUSG00000028952,Zbtb48,protein_coding,zinc finger and BTB domain containing 48 [Source:MGI Symbol;Acc:MGI:2140248],4,152104231,152112128
ENSMUSG00000028945,468.584462011187,0.181240253144055,0.124632444047183,1.45419801825793,0.145891414286664,0.416311489048318,Rheb,19744,ENSMUSG00000028953,Abcf2,protein_coding,"ATP-binding cassette, sub-family F (GCN20), member 2 [Source:MGI Symbol;Acc:MGI:1351657]",5,24770343,24782465
